queryId,avatar_name,avatar_id,language,city,date,mobile
4657,nvmwjbca,203325,french,vienna,38,1
4658,nvmwjbca,203325,french,vienna,21,1
4659,nvmwjbca,203325,french,vienna,18,1
4660,nvmwjbca,203325,french,vienna,15,1
4661,nvmwjbca,203325,french,vienna,6,1
4662,nvmwjbca,203325,french,vienna,4,1
4663,bingkuzm,203328,cypriot,amsterdam,2,0
4664,bingkuzm,203328,cypriot,amsterdam,1,0
4665,kavpdswf,203329,latvian,vilnius,6,1
4666,kavpdswf,203329,latvian,vilnius,4,1
4667,hinmblgx,203330,austrian,vienna,34,1
4668,hinmblgx,203330,austrian,vienna,19,1
4669,hinmblgx,203330,austrian,vienna,18,1
4670,advxsrqo,203332,german,paris,34,1
4671,advxsrqo,203332,german,paris,6,1
4672,qmwazptb,203333,bulgarian,amsterdam,17,1
4673,ecuvrdmq,203334,belgian,madrid,6,1
4674,tockeqwv,203336,hungarian,copenhagen,36,0
4675,tockeqwv,203336,hungarian,copenhagen,6,0
4676,cwetovhn,203338,irish,madrid,15,1
4677,cwetovhn,203338,irish,madrid,3,1
4678,svcomzjb,203340,austrian,vilnius,37,1
4679,dcbhmlkn,203341,slovene,paris,39,0
4680,cngfmwys,203342,swedish,amsterdam,40,0
4681,cvuxdbnr,203343,hungarian,madrid,39,0
4682,xlzqocbp,203345,belgian,rome,37,1
4683,xlzqocbp,203345,belgian,rome,35,1
4684,xlzqocbp,203345,belgian,rome,17,1
4685,xlzqocbp,203345,belgian,rome,2,1
4686,eufavlyt,203346,slovene,madrid,35,1
4687,oyxgpbes,203347,luxembourgish,amsterdam,34,0
4688,rwilufxm,203348,czech,madrid,35,0
4689,bafnpjtr,203349,estonian,copenhagen,15,1
4690,thmejkpv,203352,estonian,madrid,17,0
4691,gesrduxv,203357,spanish,madrid,38,0
4692,ytsixuqp,203358,hungarian,valletta,2,0
4693,uirpswem,203361,irish,paris,39,0
4694,uirpswem,203361,irish,paris,16,0
4695,uirpswem,203361,irish,paris,5,0
4696,ueqlrhfc,203364,estonian,valletta,5,1
4697,ovkyhepj,203367,italian,copenhagen,37,1
4698,ovkyhepj,203367,italian,copenhagen,36,1
4699,ljrcusim,203368,italian,sofia,2,0
4700,vkaqfnuo,203374,danish,amsterdam,15,1
4701,rufldeam,203375,estonian,paris,36,1
4702,usqpthya,203379,hungarian,madrid,36,0
4703,rthwsdip,203380,swedish,rome,37,1
4704,rthwsdip,203380,swedish,rome,4,1
4705,gfxsdrwo,203381,slovakian,sofia,39,0
4706,gfxsdrwo,203381,slovakian,sofia,1,0
4707,ftcsilkh,203382,polish,paris,2,0
4708,aiqpnkmf,203384,estonian,paris,16,0
4709,rbiwtgos,203385,croatian,amsterdam,36,1
4710,mxybujdt,203386,danish,amsterdam,36,1
4711,zkmchvyl,203389,romanian,vilnius,4,1
4712,lyvfgscb,203390,danish,copenhagen,5,1
4713,xjgnoqfk,203393,dutch,paris,37,0
4714,xjgnoqfk,203393,dutch,paris,21,0
4715,imbgvsak,203395,maltese,vilnius,36,0
4716,imbgvsak,203395,maltese,vilnius,3,0
4717,pkmafsqz,203396,french,vienna,4,0
4718,epyhalqj,203397,lithuanian,amsterdam,34,0
4719,epyhalqj,203397,lithuanian,amsterdam,1,0
4720,tupesyxn,203399,danish,vienna,17,0
4721,lvfhxuqy,203401,hungarian,vilnius,39,0
4722,iwbyadtl,203402,lithuanian,vienna,38,0
4723,iwbyadtl,203402,lithuanian,vienna,36,0
4724,frhvlzuo,203405,irish,copenhagen,5,0
4725,ltrsvyoc,203408,bulgarian,paris,17,1
4726,sxqchmbz,203409,austrian,copenhagen,39,1
4727,kcwvxarm,203410,french,amsterdam,40,0
4728,kcwvxarm,203410,french,amsterdam,20,0
4729,fcmwyvlz,203411,austrian,vilnius,21,0
4730,obkuewzi,203412,polish,madrid,40,0
4731,mjwdhufc,203413,hungarian,vilnius,21,1
4732,hqontlis,203414,slovakian,copenhagen,15,1
4733,hqontlis,203414,slovakian,copenhagen,6,1
4734,slyepkdn,203418,luxembourgish,amsterdam,34,1
4735,dmyngwfu,203419,irish,paris,4,0
4736,syhdauwi,203420,romanian,madrid,34,0
4737,syhdauwi,203420,romanian,madrid,21,0
4738,syhdauwi,203420,romanian,madrid,18,0
4739,uqlsgdrh,203423,polish,amsterdam,6,0
4740,oiwbxkjd,203424,austrian,copenhagen,5,0
4741,fganvrew,203425,hungarian,sofia,36,0
4742,fganvrew,203425,hungarian,sofia,3,0
4743,vbsgklhe,203427,luxembourgish,sofia,35,1
4744,vbsgklhe,203427,luxembourgish,sofia,3,1
4745,xzjfkocq,203428,bulgarian,vilnius,35,1
4746,imwsyeka,203430,slovakian,vilnius,40,1
4747,imwsyeka,203430,slovakian,vilnius,3,1
4748,cumqlopi,203431,spanish,vienna,35,1
4749,dirxwuqa,203432,dutch,copenhagen,39,1
4750,dirxwuqa,203432,dutch,copenhagen,35,1
4751,uqhamsrb,203435,finnish,rome,16,0
4752,yrztkxsh,203436,luxembourgish,madrid,1,0
4753,ymskxfle,203437,estonian,paris,39,1
4754,ymskxfle,203437,estonian,paris,1,1
4755,odztkfjn,203438,maltese,madrid,18,0
4756,vlxarmef,203439,dutch,amsterdam,2,1
4757,dmebhtcz,203440,austrian,rome,21,0
4758,xcvjwkho,203442,italian,vienna,5,0
4759,qxvrkfbg,203444,danish,amsterdam,6,0
4760,fnulrixo,203447,croatian,rome,36,0
4761,kdcoxuzn,203450,swedish,paris,39,1
4762,kdcoxuzn,203450,swedish,paris,6,1
4763,ympknlez,203452,hungarian,rome,15,0
4764,vbmfcoqk,203453,estonian,valletta,17,1
4765,mxpdwyrv,203454,slovakian,valletta,1,0
4766,pgfjelrk,203455,maltese,amsterdam,20,1
4767,punytleq,203457,austrian,madrid,36,1
4768,fzqhptol,203461,portuguese,madrid,35,0
4769,yljxwfqb,203465,czech,paris,4,1
4770,olhvfjyp,203469,croatian,madrid,16,0
4771,nzujygoc,203475,slovene,madrid,39,0
4772,lnhmrswd,203476,danish,sofia,38,1
4773,oyutxipr,203477,spanish,rome,17,0
4774,rkqgzdoh,203478,swedish,rome,35,0
4775,yjlotvaf,203479,austrian,copenhagen,18,1
4776,yjlotvaf,203479,austrian,copenhagen,4,1
4777,spejbqyt,203480,italian,vienna,21,0
4778,recoxnqw,203481,estonian,vilnius,40,1
4779,xtgozvyl,203482,austrian,amsterdam,1,1
4780,mjnhtdlr,203483,finnish,valletta,5,1
3941,qutznydl,202506,polish,amsterdam,18,1
3942,qutznydl,202506,polish,amsterdam,2,1
3943,nbrhgzoi,202507,austrian,sofia,18,1
3944,nbrhgzoi,202507,austrian,sofia,5,1
3945,acuzjybp,202508,finnish,rome,21,1
3946,wxnflytr,202511,romanian,valletta,36,0
3947,wxnflytr,202511,romanian,valletta,1,0
3948,lyjszbam,202513,dutch,copenhagen,15,1
3949,vltdmzoi,202515,portuguese,paris,1,0
3950,vfpsgyjo,202518,belgian,paris,36,1
3951,dxpwqgsm,202519,dutch,paris,36,0
3952,dxpwqgsm,202519,dutch,paris,19,0
3953,mgquawxz,202520,belgian,vienna,35,1
3954,mgquawxz,202520,belgian,vienna,5,1
3955,gpymtqoi,202523,greek,sofia,38,0
3956,gpymtqoi,202523,greek,sofia,37,0
3957,nwumyipr,202524,croatian,amsterdam,16,1
3958,gzrctpbx,202525,estonian,madrid,20,0
3959,gzrctpbx,202525,estonian,madrid,16,0
3960,bxnfzjau,202527,lithuanian,rome,1,0
3961,fjtygsie,202528,bulgarian,rome,37,0
3962,gfambkop,202529,greek,paris,19,0
3963,cvdqwasg,202530,irish,vilnius,20,0
3964,twnhqydl,202533,finnish,rome,36,1
3965,tveildsh,202534,romanian,amsterdam,40,0
3966,qwaiybts,202535,lithuanian,paris,34,0
3967,qwaiybts,202535,lithuanian,paris,1,0
3968,qusmoaph,202539,spanish,vilnius,34,0
3969,qusmoaph,202539,spanish,vilnius,18,0
3970,qusmoaph,202539,spanish,vilnius,2,0
3971,ncolmegi,202544,cypriot,sofia,19,0
3972,dklptvrs,202546,finnish,vilnius,16,0
3973,qonwsfvj,202548,estonian,copenhagen,19,1
3974,myfxdsrz,202549,swedish,amsterdam,36,0
3975,myfxdsrz,202549,swedish,amsterdam,15,0
3976,mfucalpx,202550,austrian,vienna,37,0
3977,mfucalpx,202550,austrian,vienna,15,0
3978,mfucalpx,202550,austrian,vienna,5,0
3979,mfucalpx,202550,austrian,vienna,3,0
3980,ztlgivpr,202556,polish,vienna,20,0
3981,ztlgivpr,202556,polish,vienna,6,0
3982,qpegjuxn,202557,italian,copenhagen,17,1
3983,yczlakdt,202558,hungarian,vilnius,38,0
3984,ztwpybvn,202559,finnish,paris,18,0
3985,khdqnepw,202561,irish,amsterdam,3,0
3986,cynlrozm,202562,finnish,rome,35,1
3987,darewoci,202563,romanian,sofia,15,1
3988,jifoslrm,202564,german,madrid,40,1
3989,nzbotwcd,202565,slovakian,amsterdam,35,0
3990,jhxpdlkz,202567,portuguese,vilnius,39,1
3991,jhxpdlkz,202567,portuguese,vilnius,19,1
3992,jhxpdlkz,202567,portuguese,vilnius,5,1
3993,yprujxda,202569,german,copenhagen,37,1
3994,yprujxda,202569,german,copenhagen,5,1
3995,pdvkyfjc,202570,finnish,vienna,38,0
3996,epnkdhfy,202572,portuguese,madrid,36,0
3997,epnkdhfy,202572,portuguese,madrid,20,0
3998,epnkdhfy,202572,portuguese,madrid,17,0
3999,epnkdhfy,202572,portuguese,madrid,4,0
4000,sqdeafgb,202573,maltese,rome,5,1
4001,uhzesonb,202574,bulgarian,valletta,37,1
4002,tmqflibw,202576,austrian,vienna,21,1
4003,hrqbtfke,202577,danish,paris,17,0
4004,hrqbtfke,202577,danish,paris,5,0
4005,ldcuswjp,202578,spanish,vilnius,15,1
4006,rtdojuqe,202579,czech,copenhagen,18,1
4007,rtdojuqe,202579,czech,copenhagen,15,1
4008,rtdojuqe,202579,czech,copenhagen,6,1
4009,fyjhvoxz,202580,austrian,paris,35,0
4010,mcwuoesr,202582,danish,copenhagen,39,1
4011,xtgekwmo,202583,swedish,copenhagen,17,1
4012,xtgekwmo,202583,swedish,copenhagen,5,1
4013,xtgekwmo,202583,swedish,copenhagen,4,1
4014,eabkmfjg,202584,maltese,amsterdam,17,1
4015,eabkmfjg,202584,maltese,amsterdam,16,1
4016,mhbozqxt,202585,croatian,madrid,21,1
4017,tjsfrywd,202586,austrian,amsterdam,20,0
4018,tjsfrywd,202586,austrian,amsterdam,5,0
4019,nmbptczk,202587,italian,madrid,40,1
4020,nmbptczk,202587,italian,madrid,37,1
4021,bpvalkdx,202588,slovakian,vilnius,1,1
4022,ydbzpaux,202589,croatian,madrid,1,0
4023,vbdfynzt,202590,swedish,paris,18,0
4024,zpbdgnxw,202591,estonian,paris,5,1
4025,asegudkp,202594,spanish,vienna,20,1
4026,asegudkp,202594,spanish,vienna,15,1
4027,asegudkp,202594,spanish,vienna,3,1
4028,asegudkp,202594,spanish,vienna,0,1
4029,msrpwdil,202595,finnish,amsterdam,6,0
4030,denmpwta,202596,romanian,vilnius,16,0
4031,hidpgrev,202600,finnish,vilnius,18,0
4032,nvacyupe,202604,romanian,paris,5,0
4033,lajndxot,202605,greek,madrid,17,0
4034,hvrjksdi,202606,romanian,sofia,37,1
4035,vbtaqzgm,202607,irish,vienna,3,0
4036,dhaesikl,202608,finnish,amsterdam,18,1
4037,aqhryjbs,202609,luxembourgish,sofia,18,0
4038,aqhryjbs,202609,luxembourgish,sofia,2,0
4039,wyfkotar,202612,bulgarian,rome,18,1
4040,wyfkotar,202612,bulgarian,rome,17,1
4041,lqdnepyv,202613,slovene,copenhagen,17,1
4042,hdgftkyj,202614,greek,vienna,36,0
4043,hdgftkyj,202614,greek,vienna,34,0
4044,gtxzhqyj,202616,finnish,amsterdam,17,1
4045,ldosbnhu,202617,danish,amsterdam,37,0
4046,hpjukrvf,202618,bulgarian,paris,6,1
4047,fwokzmeu,202619,finnish,madrid,21,0
4048,akwzmhuy,202620,swedish,copenhagen,38,1
4049,akwzmhuy,202620,swedish,copenhagen,37,1
4050,suwkrplj,202621,portuguese,paris,18,0
4051,warevbct,202623,belgian,vienna,3,1
4052,kyuqvgie,202624,croatian,madrid,38,1
4053,kyuqvgie,202624,croatian,madrid,16,1
4054,kyuqvgie,202624,croatian,madrid,15,1
4055,pwrhianj,202625,austrian,vilnius,35,0
4056,uvjcmryw,202626,irish,vienna,16,1
4057,auwepdzk,202627,bulgarian,madrid,36,1
4058,eilgxjvd,202629,maltese,madrid,6,1
4059,xbfgkwaj,202631,german,copenhagen,5,1
4060,mivajnrt,202632,romanian,madrid,19,1
4061,mivajnrt,202632,romanian,madrid,18,1
4062,zqweivgd,202633,bulgarian,madrid,6,1
4063,zqweivgd,202633,bulgarian,madrid,4,1
4064,iqxflbwv,202634,swedish,madrid,39,0
4065,iqxflbwv,202634,swedish,madrid,34,0
4066,iqxflbwv,202634,swedish,madrid,3,0
4067,hrpgnyzk,202636,romanian,copenhagen,37,0
4068,bsophgkf,202637,spanish,amsterdam,36,0
4069,qazoixsb,202639,irish,madrid,34,0
4070,cmqbkoiy,202640,polish,amsterdam,38,0
4071,cmqbkoiy,202640,polish,amsterdam,18,0
4072,yzqsecti,202641,lithuanian,madrid,40,0
4073,yzqsecti,202641,lithuanian,madrid,21,0
4074,yzqsecti,202641,lithuanian,madrid,1,0
4075,ysvalkdh,202642,cypriot,rome,4,1
4076,usyacpig,202643,bulgarian,madrid,21,0
4077,usyacpig,202643,bulgarian,madrid,1,0
4078,bgqhduts,202645,slovakian,paris,38,0
4079,lbdypxwm,202646,bulgarian,vienna,3,0
4080,ufonwtar,202649,austrian,vilnius,36,0
4281,ceagtbwy,202869,hungarian,vienna,3,0
4282,hpzbkoqv,202871,danish,copenhagen,37,0
4283,hpzbkoqv,202871,danish,copenhagen,16,0
4284,hpzbkoqv,202871,danish,copenhagen,3,0
4285,omvpszql,202873,belgian,vienna,2,1
4286,mfnecqjx,202874,croatian,rome,37,0
4287,iwmgzkvx,202875,austrian,madrid,37,0
4288,ortplbdk,202876,slovakian,madrid,18,0
4289,eoctruis,202877,finnish,madrid,21,1
4290,paoxdubn,202879,luxembourgish,madrid,37,0
4291,paoxdubn,202879,luxembourgish,madrid,4,0
4292,wroulgda,202881,austrian,vienna,39,0
4293,jsimlqzx,202882,hungarian,madrid,35,0
4294,jsimlqzx,202882,hungarian,madrid,34,0
4295,glhejrwu,202883,slovene,amsterdam,38,1
4296,glhejrwu,202883,slovene,amsterdam,0,1
4297,xsarwfjv,202888,austrian,amsterdam,17,1
4298,pzwsurjn,202890,danish,paris,21,1
4299,pzwsurjn,202890,danish,paris,19,1
4300,pzwsurjn,202890,danish,paris,17,1
4301,pzwsurjn,202890,danish,paris,6,1
4302,qvtnxywj,202891,finnish,amsterdam,20,0
4303,wcdajomp,202895,polish,sofia,38,0
4304,rtyguxln,202896,finnish,vienna,21,1
4305,smxypkeo,202898,austrian,madrid,37,1
4306,qvmoshtf,202899,hungarian,vilnius,15,0
4307,bagqehwl,202903,swedish,amsterdam,35,1
4308,bagqehwl,202903,swedish,amsterdam,34,1
4309,gabzfswr,202904,slovakian,rome,3,1
4310,diweqofc,202905,finnish,rome,5,0
4311,uaoznvpl,202906,slovakian,paris,36,0
4312,zrcsfljp,202907,estonian,amsterdam,16,0
4313,qdaniyrk,202910,slovakian,vilnius,15,0
4314,ionxveub,202911,czech,valletta,39,0
4315,ionxveub,202911,czech,valletta,15,0
4316,ionxveub,202911,czech,valletta,2,0
4317,gdlyvcpe,202913,maltese,vilnius,39,1
4318,gdlyvcpe,202913,maltese,vilnius,36,1
4319,mcoviyrg,202914,czech,amsterdam,19,1
4320,mcoviyrg,202914,czech,amsterdam,15,1
4321,acnkzvgm,202915,czech,vilnius,21,0
4322,bnshzdrj,202917,slovakian,copenhagen,3,1
4323,mcftqpdl,202918,cypriot,madrid,39,1
4324,mqupvntd,202919,hungarian,valletta,36,1
4325,uwxarfnh,202920,spanish,paris,21,1
4326,uwxarfnh,202920,spanish,paris,19,1
4327,pyutjzge,202921,polish,paris,40,0
4328,qofxadnw,202922,luxembourgish,paris,4,0
4329,wmnhysze,202923,hungarian,vilnius,17,1
4330,zgiwnvqs,202924,austrian,madrid,36,0
4331,wroqcate,202925,danish,amsterdam,37,1
4332,quzwkdgj,202926,italian,madrid,36,0
4333,quzwkdgj,202926,italian,madrid,35,0
4334,quzwkdgj,202926,italian,madrid,3,0
4335,montbpij,202928,luxembourgish,paris,36,1
4336,typhecso,202929,french,valletta,36,1
4337,typhecso,202929,french,valletta,4,1
4338,typhecso,202929,french,valletta,3,1
4339,uesckyfo,202930,spanish,vilnius,36,1
4340,uesckyfo,202930,spanish,vilnius,5,1
4341,psmjtazq,202931,irish,copenhagen,39,1
4342,psmjtazq,202931,irish,copenhagen,2,1
4343,lrwgipsv,202932,bulgarian,sofia,37,0
4344,axjorhuy,202933,bulgarian,copenhagen,40,0
4345,axjorhuy,202933,bulgarian,copenhagen,19,0
4346,zpuhmyna,202937,finnish,amsterdam,39,1
4347,tesbmjiz,202939,slovakian,sofia,15,0
4348,gfmbxzdt,202941,romanian,rome,37,1
4349,yhaflpjx,202944,romanian,paris,38,1
4350,kdevcfib,202945,swedish,vilnius,16,1
4351,luyxmpha,202946,belgian,paris,18,1
4352,luyxmpha,202946,belgian,paris,16,1
4353,tzdoyclj,202948,slovakian,vienna,15,1
4354,jsptiwek,202950,bulgarian,paris,39,1
4355,pfktgudc,202951,dutch,vienna,16,0
4356,pfktgudc,202951,dutch,vienna,15,0
4357,enxmquhg,202952,romanian,sofia,21,1
4358,pvqlkiow,202954,slovene,rome,4,0
4359,oclnfjhk,202956,spanish,amsterdam,38,1
4360,fodkilre,202957,maltese,sofia,38,0
4361,sqlguzcw,202958,hungarian,valletta,35,1
4362,joxkthze,202959,french,madrid,40,1
4363,wnuoblrs,202963,romanian,vienna,2,0
4364,zfhxyiqt,202964,swedish,vienna,15,0
4365,tfjisvyg,202967,austrian,paris,39,1
4366,tfjisvyg,202967,austrian,paris,34,1
4367,oaemtjki,202968,hungarian,madrid,38,0
4368,sbregyzt,202970,bulgarian,valletta,19,1
4369,sbregyzt,202970,bulgarian,valletta,6,1
4370,oghnwjrq,202971,slovakian,madrid,35,0
4371,oghnwjrq,202971,slovakian,madrid,18,0
4372,kqpivhem,202973,luxembourgish,rome,15,0
4373,yatmgrjd,202979,french,paris,6,0
4374,eyudxwzi,202983,slovakian,valletta,18,0
4375,cbmzwxej,202984,finnish,vilnius,38,0
4376,amvpqybt,202985,hungarian,vienna,20,1
4377,npmeqlwz,202987,hungarian,vilnius,35,0
4378,okdauinr,202989,swedish,paris,21,1
4379,wavirhbe,202990,czech,rome,40,1
4380,spagdkvc,202991,finnish,paris,35,0
4381,acfnkuzr,202992,dutch,rome,5,1
4382,acfnkuzr,202992,dutch,rome,1,1
4383,fcvzrdwm,202994,hungarian,paris,6,1
4384,qadvtilg,202996,hungarian,vienna,34,1
4385,rzctnojm,202997,irish,amsterdam,5,0
4386,xotkdbsp,202998,estonian,valletta,17,0
4387,hagefunj,202999,slovene,madrid,35,0
4388,hagefunj,202999,slovene,madrid,1,0
4389,pjitsgld,203000,portuguese,copenhagen,35,0
4390,pjitsgld,203000,portuguese,copenhagen,34,0
4391,dzvojtch,203002,luxembourgish,amsterdam,35,0
4392,mxotdrkb,203003,romanian,valletta,18,1
4393,qyfupoag,203004,luxembourgish,valletta,39,0
4394,qyfupoag,203004,luxembourgish,valletta,19,0
4395,qyfupoag,203004,luxembourgish,valletta,2,0
4396,lrtpcdka,203005,spanish,sofia,39,0
4397,lrtpcdka,203005,spanish,sofia,35,0
4398,rfegkcvx,203006,finnish,paris,38,1
4399,rfegkcvx,203006,finnish,paris,21,1
4400,rfegkcvx,203006,finnish,paris,17,1
4401,bepmiwgc,203007,maltese,madrid,4,0
4402,udjziwtg,203008,hungarian,amsterdam,37,1
4403,dicbztgw,203009,romanian,paris,40,0
4404,uocprtws,203010,romanian,valletta,37,0
4405,hicqvafu,203012,estonian,amsterdam,6,0
4406,kdnqhmbf,203017,danish,sofia,35,0
4407,ikarmswv,203020,bulgarian,paris,38,1
4408,ikarmswv,203020,bulgarian,paris,16,1
4409,yicorduz,203021,romanian,rome,40,1
4410,yicorduz,203021,romanian,rome,34,1
4411,yicorduz,203021,romanian,rome,20,1
4412,yicorduz,203021,romanian,rome,19,1
4413,fyaxikul,203024,dutch,madrid,40,1
4414,fyaxikul,203024,dutch,madrid,5,1
4415,emctgnov,203025,austrian,vilnius,3,1
4416,kvnmweuo,203026,finnish,paris,37,0
4417,jdnivrfm,203034,swedish,madrid,16,0
4418,nzbegyhx,203036,bulgarian,madrid,35,1
4419,horzncby,203039,slovakian,vienna,5,1
4420,proiwfcb,203040,italian,vienna,35,0
4421,proiwfcb,203040,italian,vienna,3,0
4422,proiwfcb,203040,italian,vienna,0,0
4423,xfodcpiq,203042,finnish,sofia,39,0
4424,kutgwvls,203043,austrian,amsterdam,16,0
4425,ewjaqglr,203045,estonian,vilnius,20,1
4426,gfcteijr,203047,austrian,valletta,6,1
4427,xzvmfigt,203048,irish,sofia,21,0
4428,xzvmfigt,203048,irish,sofia,4,0
4429,ubxlwocj,203051,irish,copenhagen,39,0
4430,ubxlwocj,203051,irish,copenhagen,21,0
4431,ubxlwocj,203051,irish,copenhagen,20,0
4432,woimbcsy,203054,luxembourgish,madrid,40,1
4433,woimbcsy,203054,luxembourgish,madrid,34,1
4434,uxmysolr,203055,irish,madrid,35,0
4435,cfkqltry,203056,bulgarian,amsterdam,5,1
4436,pxekgtmw,203057,austrian,vienna,40,0
4437,pncofjym,203058,irish,copenhagen,34,1
4438,pncofjym,203058,irish,copenhagen,21,1
4439,pncofjym,203058,irish,copenhagen,6,1
4440,ctvfmslb,203061,bulgarian,madrid,36,0
4441,qpfbovkn,203063,latvian,valletta,1,1
4442,wmnxlcsr,203064,belgian,paris,38,1
4443,qzesyita,203066,belgian,madrid,37,1
4444,xtfwepka,203070,finnish,amsterdam,40,1
4445,khpqumzw,203073,luxembourgish,madrid,19,0
4446,cqkrhlsy,203080,irish,vienna,40,0
4447,cqkrhlsy,203080,irish,vienna,37,0
4448,ztupnwlm,203082,lithuanian,rome,39,1
4449,ztupnwlm,203082,lithuanian,rome,34,1
4450,ztupnwlm,203082,lithuanian,rome,3,1
4451,unhdqzjv,203084,hungarian,paris,34,0
4452,gdbenafv,203086,polish,madrid,5,0
4453,tpgkoxyr,203087,polish,madrid,20,1
4454,tpgkoxyr,203087,polish,madrid,16,1
4455,qisulckm,203089,romanian,rome,37,0
4456,wucnrphq,203092,german,madrid,38,0
4457,wucnrphq,203092,german,madrid,34,0
4458,wucnrphq,203092,german,madrid,20,0
4459,wucnrphq,203092,german,madrid,1,0
4460,bpugldkq,203093,swedish,sofia,18,1
4461,okfrhipj,203094,lithuanian,copenhagen,39,1
4462,okfrhipj,203094,lithuanian,copenhagen,18,1
4463,fjetdpib,203095,hungarian,vienna,15,1
4464,ktpmajfo,203096,croatian,copenhagen,3,1
4465,acilovjy,203097,austrian,paris,4,1
4466,wbvapdku,203098,swedish,paris,34,1
4467,rzwxfjhe,203099,hungarian,copenhagen,37,1
4468,xmtszuaf,203102,austrian,copenhagen,34,0
4469,bshgmezw,203103,polish,vilnius,36,0
4470,qsecfznd,203104,hungarian,rome,34,1
4471,wdzajxrn,203105,austrian,paris,40,0
4472,ryzfdiet,203106,french,sofia,35,0
4473,ryzfdiet,203106,french,sofia,5,0
4474,ryzfdiet,203106,french,sofia,4,0
4475,zvlcfgmd,203108,finnish,valletta,17,1
4476,zpyvixjr,203109,irish,amsterdam,20,0
4477,xlevhwbs,203110,french,vilnius,6,0
4478,cbhwjrup,203111,romanian,amsterdam,18,1
4479,pafqoblx,203113,finnish,sofia,6,0
4480,byvdwaqk,203118,danish,vienna,21,0
4481,jkxsuewb,203120,hungarian,paris,17,1
4482,ekvnyogp,203123,finnish,vilnius,40,0
4483,ekvnyogp,203123,finnish,vilnius,20,0
4484,ekvnyogp,203123,finnish,vilnius,3,0
4485,wvncodpr,203128,slovene,paris,5,0
4486,wvncodpr,203128,slovene,paris,2,0
4487,vxbnyriw,203129,cypriot,vienna,34,0
4488,vxbnyriw,203129,cypriot,vienna,2,0
4489,qxklughv,203130,austrian,madrid,6,0
4490,puzftbjh,203132,estonian,sofia,36,0
4491,puzftbjh,203132,estonian,sofia,34,0
4492,puzftbjh,203132,estonian,sofia,16,0
4493,fpkciywm,203133,swedish,amsterdam,19,0
4494,wacyufnj,203134,finnish,rome,36,0
4495,adgmcthx,203137,romanian,vilnius,38,1
4496,emrowkxp,203138,estonian,vilnius,20,0
4497,ngdbtuyc,203139,finnish,rome,20,1
4498,jfgzwasd,203140,romanian,vienna,35,0
4499,jfgzwasd,203140,romanian,vienna,34,0
4500,quywzesb,203141,estonian,paris,40,0
4501,vodebamf,203143,hungarian,madrid,35,1
4502,clmiftrg,203144,romanian,rome,37,1
4503,clmiftrg,203144,romanian,rome,36,1
4504,clmiftrg,203144,romanian,rome,15,1
4505,wlykrpot,203146,italian,paris,35,1
4506,wlykrpot,203146,italian,paris,4,1
4507,njwcmibf,203147,romanian,vienna,37,0
4508,wyqjbtgd,203149,slovakian,paris,40,0
4509,wyqjbtgd,203149,slovakian,paris,16,0
4510,thygqbur,203150,estonian,amsterdam,35,1
4511,uzjisfnv,203152,belgian,rome,38,0
4512,ofampcis,203154,austrian,vilnius,20,0
4513,nykzelvf,203156,italian,vilnius,35,0
4514,msejdiug,203157,hungarian,madrid,21,0
4515,wvnkstod,203158,hungarian,vilnius,35,1
4516,wvnkstod,203158,hungarian,vilnius,20,1
4517,omgwtlyh,203161,croatian,paris,20,1
4518,omgwtlyh,203161,croatian,paris,19,1
4519,omgwtlyh,203161,croatian,paris,4,1
4520,oypntihl,203163,lithuanian,vienna,20,0
4521,oypntihl,203163,lithuanian,vienna,19,0
4522,oypntihl,203163,lithuanian,vienna,17,0
4523,oypntihl,203163,lithuanian,vienna,4,0
4524,ybijsvmo,203165,hungarian,valletta,37,0
4525,fzepacyg,203167,danish,copenhagen,34,0
4526,fzepacyg,203167,danish,copenhagen,15,0
4527,fzepacyg,203167,danish,copenhagen,6,0
4528,vsoghpwx,203168,finnish,vienna,36,1
4529,izwldyab,203169,slovakian,vilnius,19,1
4530,fnbjvguy,203175,finnish,vilnius,37,0
4531,zgvfkcls,203177,danish,amsterdam,39,1
4532,zgvfkcls,203177,danish,amsterdam,5,1
4533,acheskpi,203178,spanish,vienna,17,1
4534,npzxbrqe,203179,finnish,rome,37,0
4535,pkdochyf,203180,finnish,valletta,19,0
4536,pkdochyf,203180,finnish,valletta,0,0
4537,mkcofgui,203181,slovene,paris,37,0
4538,piqvthrd,203184,finnish,rome,20,1
4539,oripmyfk,203185,croatian,vienna,6,0
4540,levnoagm,203186,irish,sofia,21,1
4541,levnoagm,203186,irish,sofia,17,1
4542,ofespjbz,203187,polish,vienna,17,1
4543,ofespjbz,203187,polish,vienna,6,1
4544,tpvzbucf,203190,finnish,copenhagen,38,0
4545,fynvswhj,203191,danish,rome,35,0
4546,fynvswhj,203191,danish,rome,18,0
4547,fynvswhj,203191,danish,rome,6,0
4548,vlwzoqjt,203193,danish,sofia,37,1
4549,vlwzoqjt,203193,danish,sofia,17,1
4550,vlwzoqjt,203193,danish,sofia,5,1
4551,jkyuxhdq,203197,swedish,amsterdam,38,0
4552,nysrjqvo,203198,hungarian,vilnius,40,0
4553,prgalmbq,203202,austrian,madrid,19,1
4554,tzwlfkcd,203204,estonian,paris,35,0
4555,fjbmpvua,203205,belgian,copenhagen,39,1
